time_step_hr,sc_x_km,sc_y_km,sc_z_km,sc_vx_km_s,sc_vy_km_s,sc_vz_km_s,mars_dist_km,mass_kg,thrust_cmd_N,thrust_theta_rad,thrust_phi_rad,anomaly_active
2096,-79481989.97369666,148782248.0592549,65358213.31877773,-16.960899263258348,14.902303872620077,6.856401129631498,257832462.7719431,2674.1887591961363,0.289,2.8016832,0.0,False
2097,-79543026.119068,148835853.12735158,65382878.774851225,-16.95448482537167,14.890296693520353,6.851515575971182,257890244.51655608,2674.129224248627,0.289,2.801658,0.0,False
2098,-79604039.18529297,148889415.01121697,65407526.660918795,-16.94807395138293,14.87830107371608,6.846635018769925,257948067.3730065,2674.0696893011177,0.289,2.801633,0.0,False
2099,-79665029.1851832,148942933.7523835,65432156.99493256,-16.941666636172787,14.866316990707302,6.8417594482694115,258005931.25687692,2674.0101543536084,0.289,2.8016071,0.0,False
2100,-79725996.13153186,148996409.3923029,65456769.79480962,-16.93526287463133,14.854344422055902,6.836888854738121,258063836.0838541,2673.950619406099,0.289,2.8015816,0.0,False
2101,-79786940.03711383,149049841.97234628,65481365.07843211,-16.92886266165807,14.842383345385391,6.832023228471237,258121781.76973242,2673.89108445859,0.289,2.801556,0.0,False
2102,-79847860.9146856,149103231.53380445,65505942.86364736,-16.922465992161907,14.830433738380679,6.827162559790547,258179768.2304674,2673.8315495110805,0.289,2.8015306,0.0,False
2103,-79908758.77698542,149156578.1178881,65530503.16826791,-16.91607286106113,14.81849557878786,6.82230683904435,258237795.38210133,2673.7720145635712,0.289,2.801505,0.0,False
2104,-79969633.63673325,149209881.765728,65555046.0100717,-16.909683263283384,14.806568844413995,6.817456056607361,258295863.1408137,2673.712479616062,0.289,2.8014793,0.0,False
2105,-80030485.50663081,149263142.51837525,65579571.40680207,-16.903297193765642,14.79465351312689,6.81261020288062,258353971.42289805,2673.6529446685527,0.289,2.8014538,0.0,False
2106,-80091314.39936164,149316360.4168015,65604079.37616792,-16.896914647454196,14.782749562854887,6.807769268291392,258412120.1447805,2673.5934097210434,0.289,2.801428,0.0,False
2107,-80152120.32759114,149369535.5018992,65628569.93584378,-16.890535619304636,14.770856971586637,6.8029332432930785,258470309.22299474,2673.533874773534,0.289,2.801402,0.0,False
2108,-80212903.30396655,149422667.81448174,65653043.10346989,-16.884160104281825,14.7589757173709,6.798102118365123,258528538.57421094,2673.474339826025,0.289,2.8013763,0.0,False
2109,-80273663.34111705,149475757.39528367,65677498.89665234,-16.877788097359883,14.747105778316318,6.793275884012919,258586808.11520514,2673.4148048785155,0.289,2.8013504,0.0,False
2110,-80334400.45165373,149528804.284961,65701937.3329631,-16.87141959352216,14.735247132591212,6.788454530767718,258645117.7628768,2673.355269931006,0.289,2.8013244,0.0,False
2111,-80395114.64816968,149581808.5240913,65726358.42994017,-16.865054587761218,14.723399758423366,6.7836380491865365,258703467.43425447,2673.295734983497,0.289,2.8012984,0.0,False
2112,-80455805.94323997,149634770.15317407,65750762.20508764,-16.858693075078822,14.711563634099816,6.7788264298520655,258761857.04648644,2673.2362000359876,0.289,2.8012724,0.0,False
2113,-80516474.34942172,149687689.21263075,65775148.67587578,-16.852335050485905,14.699738737966642,6.77401966337258,258820286.51682422,2673.1766650884783,0.289,2.8012464,0.0,False
2114,-80577119.87925413,149740565.7428051,65799517.85974116,-16.84598050900255,14.68792504842876,6.769217740381848,258878755.76266044,2673.117130140969,0.289,2.80122,0.0,False
2115,-80637742.5452585,149793399.78396332,65823869.7740867,-16.839629445657984,14.676122543949708,6.764420651539039,258937264.70149544,2673.0575951934597,0.289,2.801194,0.0,False
2116,-80698342.35993828,149846191.3762943,65848204.4362818,-16.833281855490537,14.664331203051448,6.759628387528639,258995813.2509552,2672.9980602459505,0.289,2.8011677,0.0,False
2117,-80758919.33577906,149898940.55990985,65872521.863662414,-16.826937733547638,14.652551004314153,6.754840939060354,259054401.32877743,2672.938525298441,0.289,2.8011413,0.0,False
2118,-80819473.48524864,149951647.3748448,65896822.07353114,-16.820597074885786,14.640781926376002,6.750058296869026,259113028.85282734,2672.878990350932,0.289,2.8011148,0.0,False
2119,-80880004.8207971,150004311.86105734,65921105.083157316,-16.81425987457054,14.62902394793298,6.745280451714545,259171695.7410824,2672.8194554034226,0.289,2.8010886,0.0,False
2120,-80940513.35485673,150056934.0584292,65945370.90977709,-16.80792612767648,14.61727704773867,6.740507394381757,259230401.91164786,2672.7599204559133,0.289,2.8010619,0.0,False
2121,-81000999.09984216,150109514.00676578,65969619.570593536,-16.801595829287216,14.605541204604052,6.735739115680378,259289147.28274444,2672.700385508404,0.289,2.801036,0.0,False
2122,-81061462.06815034,150162051.7457964,65993851.08277674,-16.79526897449534,14.593816397397301,6.7309756064449076,259347931.77269197,2672.6408505608947,0.289,2.8010092,0.0,False
2123,-81121902.27216059,150214547.31517458,66018065.463463865,-16.788945558402425,14.58210260504359,6.726216857534541,259406755.29996416,2672.5813156133854,0.289,2.8009827,0.0,False
2124,-81182319.72423461,150267000.75447807,66042262.72975926,-16.782625576118996,14.57039980652488,6.721462859833083,259465617.78312588,2672.521780665876,0.289,2.800956,0.0,False
2125,-81242714.43671656,150319412.10320923,66066442.898734555,-16.77630902276451,14.558707980879735,6.716713604248858,259524519.14087602,2672.462245718367,0.289,2.8009293,0.0,False
2126,-81303086.42193304,150371781.40079516,66090605.987428725,-16.769995893467346,14.547027107203109,6.711969081714632,259583459.29201442,2672.4027107708575,0.289,2.8009024,0.0,False
2127,-81363435.69219315,150424108.6865879,66114752.0128482,-16.763686183364772,14.535357164646157,6.707229283187518,259642438.15548256,2672.3431758233482,0.289,2.8008757,0.0,False
2128,-81423762.25978853,150476393.9998646,66138880.99196693,-16.757379887602934,14.52369813241604,6.702494199648895,259701455.65031156,2672.283640875839,0.289,2.8008487,0.0,False
2129,-81484066.13699333,150528637.3798278,66162992.941726506,-16.75107700133684,14.512049989775722,6.697763822104327,259760511.6956727,2672.2241059283297,0.289,2.8008218,0.0,False
2130,-81544347.33606437,150580838.86560556,66187087.8790362,-16.744777519730324,14.50041271604378,6.69303814158347,259819606.2108375,2672.1645709808204,0.289,2.8007948,0.0,False
2131,-81604605.86924101,150632998.4962517,66211165.82077311,-16.73848143795605,14.48878629059421,6.688317149139994,259878739.11521316,2672.105036033311,0.289,2.800768,0.0,False
2132,-81664841.74874532,150685116.31074598,66235226.78378218,-16.732188751195473,14.47717069285623,6.683600835851499,259937910.3283054,2672.045501085802,0.289,2.800741,0.0,False
2133,-81725054.98678203,150737192.34799433,66259270.784876324,-16.725899454638828,14.465565902314095,6.67888919281943,259997119.7697492,2671.9859661382925,0.289,2.8007138,0.0,False
2134,-81785245.59553857,150789226.64682895,66283297.84083653,-16.71961354348511,14.453971898506897,6.674182211168992,260056367.35929382,2671.926431190783,0.289,2.8006866,0.0,False
2135,-81845413.58718516,150841219.24600866,66307307.96841191,-16.713331012942056,14.442388661028376,6.669479882049071,260115653.0167991,2671.866896243274,0.289,2.8006594,0.0,False
2136,-81905558.97387478,150893170.18421897,66331301.18431979,-16.707051858226123,14.430816169526738,6.664782196632151,260174976.66224262,2671.8073612957646,0.289,2.8006322,0.0,False
2137,-81965681.7677432,150945079.5000723,66355277.5052458,-16.700776074562466,14.419254403704452,6.660089146114231,260234338.2157291,2671.7478263482553,0.289,2.8006048,0.0,False
2138,-82025781.98090906,150996947.23210824,66379236.94784397,-16.69450365718493,14.407703343318074,6.655400721714742,260293737.59746155,2671.688291400746,0.289,2.8005774,0.0,False
2139,-82085859.62547387,151048773.41879368,66403179.52873681,-16.68823460133602,14.396162968178055,6.650716914676469,260353174.7277711,2671.6287564532367,0.289,2.8005502,0.0,False
2140,-82145914.71352203,151100558.09852302,66427105.26451536,-16.681968902266885,14.384633258148552,6.646037716265467,260412649.52709794,2671.5692215057275,0.289,2.8005226,0.0,False
2141,-82205947.25712089,151152301.30961835,66451014.17173934,-16.675706555237298,14.373114193147243,6.641363117770983,260472161.91600943,2671.509686558218,0.289,2.800495,0.0,False
2142,-82265957.26832075,151204003.09032968,66474906.26693716,-16.669447555515646,14.361605753145145,6.636693110505375,260531711.81516364,2671.450151610709,0.289,2.8004673,0.0,False
2143,-82325944.75915492,151255663.47883508,66498781.56660605,-16.663191898378894,14.350107918166428,6.632027685804029,260591299.1453678,2671.3906166631996,0.289,2.8004398,0.0,False
2144,-82385909.74163972,151307282.5132409,66522640.087212145,-16.65693957911258,14.338620668288225,6.627366835025284,260650923.8275174,2671.3310817156903,0.289,2.8004122,0.0,False
2145,-82445852.22777456,151358860.23158202,66546481.845190525,-16.650690593010797,14.327143983640463,6.6227105495503515,260710585.7826377,2671.271546768181,0.289,2.8003843,0.0,False
2146,-82505772.22954191,151410396.67182186,66570306.85694534,-16.64444493537616,14.315677844405666,6.618058820783235,260770284.93184063,2671.2120118206717,0.289,2.8003566,0.0,False
2147,-82565669.75890738,151461891.87185282,66594115.138849884,-16.638202601519804,14.304222230818786,6.613411640150651,260830021.19640335,2671.1524768731624,0.289,2.800329,0.0,False
2148,-82625544.82781972,151513345.86949623,66617906.707246654,-16.63196358676135,14.292777123167012,6.608768999101954,260889794.49767056,2671.092941925653,0.289,2.8003008,0.0,False
2149,-82685397.44821087,151564758.70250267,66641681.578447446,-16.625727886428905,14.281342501789599,6.604130889109055,260949604.75711867,2671.033406978144,0.289,2.8002727,0.0,False
2150,-82745227.63199596,151616130.40855214,66665439.76873344,-16.619495495859017,14.269918347077683,6.599497301666348,261009451.89634544,2670.9738720306345,0.289,2.8002446,0.0,False
2151,-82805035.39107339,151667461.02525425,66689181.29435529,-16.613266410396683,14.258504639474106,6.594868228290629,261069335.83705166,2670.9143370831252,0.289,2.800217,0.0,False
2152,-82864820.73732482,151718750.59014836,66712906.17153317,-16.607040625395317,14.247101359473236,6.59024366052102,261129256.5010463,2670.854802135616,0.289,2.8001888,0.0,False
2153,-82924583.6826152,151769999.1407038,66736614.41645688,-16.60081813621673,14.235708487620794,6.585623589918893,261189213.81027335,2670.7952671881067,0.289,2.8001604,0.0,False
2154,-82984324.23879284,151821206.71432003,66760306.045285925,-16.59459893823112,14.224326004513676,6.581008008067794,261249207.68677625,2670.7357322405974,0.289,2.800132,0.0,False
2155,-83044042.41768938,151872373.34832692,66783981.074149586,-16.58838302681704,14.212953890799776,6.576396906573367,261309238.0526999,2670.676197293088,0.289,2.800104,0.0,False
2156,-83103738.23111989,151923499.07998475,66807639.519147016,-16.5821703973614,14.201592127177811,6.571790277063277,261369304.83032766,2670.616662345579,0.289,2.8000758,0.0,False
2157,-83163411.69088282,151974583.9464846,66831281.39634729,-16.575961045259422,14.190240694397154,6.567188111187137,261429407.9420399,2670.5571273980695,0.289,2.8000472,0.0,False
2158,-83223062.8087601,152025627.98494834,66854906.72178951,-16.56975496591465,14.178899573257652,6.562590400616429,261489547.31032997,2670.49759245056,0.289,2.8000185,0.0,False
2159,-83282691.59651716,152076631.23242894,66878515.51148287,-16.56355215473891,14.167568744609461,6.557997137044436,261549722.85780713,2670.438057503051,0.289,2.7999904,0.0,False
2160,-83342298.0659029,152127593.7259106,66902107.781406745,-16.557352607152303,14.156248189352869,6.55340831218616,261609934.5071952,2670.3785225555416,0.289,2.7999616,0.0,False
2161,-83401882.22864981,152178515.502309,66925683.54751075,-16.551156318583185,14.144937888438127,6.548823917778254,261670182.18132466,2670.3189876080323,0.289,2.7999327,0.0,False
2162,-83461444.0964739,152229396.5984713,66949242.825714834,-16.54496328446814,14.13363782286528,6.544243945578944,261730465.80313757,2670.259452660523,0.289,2.799904,0.0,False
2163,-83520983.68107481,152280237.05117658,66972785.631909356,-16.538773500251974,14.122347973683997,6.539668387367959,261790785.29569948,2670.1999177130137,0.289,2.7998755,0.0,False
2164,-83580500.99413581,152331036.89713576,66996311.98195516,-16.532586961387697,14.1110683219934,6.535097234946455,261851140.58216807,2670.1403827655045,0.289,2.799847,0.0,False
2165,-83639996.04732382,152381796.17299196,67019821.89168365,-16.52640366333649,14.099798848941901,6.530530480136943,261911531.58583078,2670.080847817995,0.289,2.799818,0.0,False
2166,-83699468.85228947,152432514.91532058,67043315.37689687,-16.520223601567707,14.08853953572703,6.52596811478322,261971958.2300819,2670.021312870486,0.289,2.799789,0.0,False
2167,-83758919.42066708,152483193.1606295,67066792.453367576,-16.51404677155884,14.077290363595267,6.521410130750289,262032420.43841496,2669.9617779229766,0.289,2.7997599,0.0,False
2168,-83818347.76407474,152533830.94535935,67090253.1368393,-16.507873168795506,14.066051313841884,6.516856519924295,262092918.1344455,2669.9022429754673,0.289,2.7997313,0.0,False
2169,-83877753.89411432,152584428.30588347,67113697.44302647,-16.50170278877144,14.054822367810772,6.51230727421245,262153451.24189848,2669.842708027958,0.289,2.799702,0.0,False
2170,-83937137.82237147,152634985.27850828,67137125.38761443,-16.49553562698846,14.043603506894277,6.50776238554296,262214019.68461424,2669.7831730804487,0.289,2.7996728,0.0,False
2171,-83996499.56041571,152685501.8994734,67160536.98625955,-16.489371678956463,14.032394712533042,6.503221845864957,262274623.38653794,2669.7236381329394,0.289,2.7996435,0.0,False
2172,-84055839.11980042,152735978.20495176,67183932.25458929,-16.4832109401934,14.021195966215839,6.4986856471484264,262335262.27172667,2669.66410318543,0.289,2.7996142,0.0,False
2173,-84115156.51206283,152786414.2310499,67207311.20820227,-16.477053406225252,14.010007249479402,6.494153781384138,262395936.26433283,2669.604568237921,0.289,2.799585,0.0,False
2174,-84174451.74872415,152836810.01380795,67230673.86266838,-16.470899072586036,13.99882854390828,6.489626240583574,262456645.28865123,2669.5450332904115,0.289,2.7995558,0.0,False
2175,-84233724.84128949,152887165.58920005,67254020.23352878,-16.464747934817762,13.987659831134657,6.485103016778861,262517389.26906753,2669.4854983429022,0.289,2.799526,0.0,False
2176,-84292975.80124798,152937480.99313426,67277350.33629607,-16.45859998847042,13.976501092838207,6.480584102022698,262578168.1300657,2669.425963395393,0.289,2.7994964,0.0,False
2177,-84352204.64007275,152987756.26145294,67300664.18645427,-16.452455229101982,13.965352310745926,6.476069488388292,262638981.79625633,2669.3664284478837,0.289,2.7994673,0.0,False
2178,-84411411.36922096,153037991.42993283,67323961.79945895,-16.446313652278356,13.954213466631973,6.471559167969283,262699830.19236198,2669.3068935003744,0.289,2.7994373,0.0,False
2179,-84470596.00013383,153088186.5342852,67347243.19073732,-16.440175253573386,13.943084542317516,6.467053132879678,262760713.2431963,2669.247358552865,0.289,2.7994077,0.0,False
2180,-84529758.54423667,153138341.610156,67370508.37568824,-16.434040028568834,13.93196551967057,6.462551375253783,262821630.87370226,2669.187823605356,0.289,2.7993782,0.0,False
2181,-84588899.01293895,153188456.69312617,67393757.36968233,-16.427907972854356,13.92085638060584,6.458053887246136,262882583.00891978,2669.1282886578465,0.289,2.799348,0.0,False
2182,-84648017.41763425,153238531.81871167,67416990.18806204,-16.42177908202749,13.909757107084568,6.453560661031435,262943569.57399535,2669.068753710337,0.289,2.7993183,0.0,False
2183,-84707113.76970035,153288567.0223637,67440206.84614174,-16.41565335169364,13.89866768111437,6.449071688804476,263004590.49419662,2669.009218762828,0.289,2.7992885,0.0,False
2184,-84766188.08049923,153338562.33946878,67463407.35920775,-16.409530777466042,13.887588084749089,6.444586962780078,263065645.69488925,2668.9496838153186,0.289,2.7992585,0.0,False
